age,body_type,diet,drinks,drugs,height,income,job,last_online,location,offspring,orientation,pets,religion,sex,sign,smokes,speaks,status
18.0,average,other,2,0,65.0,-1.0,artistic / musical / writer,2012-05-02-12-47,california,no_kids,straight,like_cats,atheism,f,,when drinking,"english (fluently), french (fluently)",single
48.0,average,other,2,1,72.0,-1.0,computer / hardware / software,2012-06-27-22-10,california,kid,straight,like_boths,atheism,m,pisces and it&rsquo;s fun to think about,no,"english, c++",single
38.0,average,other,2,0,72.0,-1.0,other,2012-04-18-20-13,california,no_kids,straight,like_boths,agnosticism,m,cancer,,"english, french",married
29.0,fit,other,2,0,70.0,40000.0,education / academia,2012-06-30-00-28,california,no_kids,straight,like_boths,agnosticism,m,cancer but it doesn&rsquo;t matter,no,english,single
27.0,average,other,2,0,68.0,-1.0,other,2012-06-27-16-28,california,no_kids,straight,like_boths,agnosticism,f,,,english,single
28.0,fit,other,2,0,71.0,-1.0,computer / hardware / software,2012-06-26-09-18,california,no_kids,gay,like_boths,buddhism,m,virgo and it&rsquo;s fun to think about,,"english (fluently), french (okay), chinese (okay)",single
33.0,overweight,other,3,1,75.0,-1.0,computer / hardware / software,2012-01-20-08-29,california,no_kids,straight,like_boths,agnosticism,m,aquarius but it doesn&rsquo;t matter,no,"english (fluently), spanish (poorly), lisp (okay), c++ (poorly)",married
46.0,overweight,other,3,0,69.0,100000.0,medicine / health,2012-04-07-20-13,other,no_kids,gay,like_boths,other and laughing about it,m,taurus and it&rsquo;s fun to think about,when drinking,english,single
38.0,fit,other,2,0,70.0,-1.0,entertainment / media,2012-03-13-19-25,california,kid,straight,like_boths,agnosticism,m,libra but it doesn&rsquo;t matter,no,"english (fluently), german (fluently)",single
25.0,fit,other,2,0,73.0,-1.0,other,2012-06-30-01-56,other,no_kids,straight,like_boths,other and very serious about it,m,,,"english (poorly), japanese (poorly), c++ (fluently), yiddish (fluently), ancient greek (fluently)",single
35.0,average,other,1,0,59.0,-1.0,education / academia,2012-06-16-20-01,california,no_kids,straight,like_dogs,catholicism,f,leo and it&rsquo;s fun to think about,no,english (fluently),single
43.0,fit,other,1,0,68.0,150000.0,executive / management,2012-04-30-19-38,other,no_kids,straight,like_boths,other and laughing about it,m,libra but it doesn&rsquo;t matter,no,english,single
39.0,average,other,3,0,68.0,-1.0,other,2012-06-29-15-14,california,no_kids,straight,like_boths,agnosticism,m,,no,english (fluently),single
40.0,fit,other,2,0,67.0,-1.0,sales / marketing / biz dev,2012-06-30-06-12,california,kid,straight,like_boths,judaism,f,libra but it doesn&rsquo;t matter,no,english,single
29.0,average,other,2,0,72.0,-1.0,student,2012-06-27-18-30,other,no_kids,straight,like_boths,other and laughing about it,m,leo and it&rsquo;s fun to think about,when drinking,"english (fluently), swedish (poorly), spanish (poorly)",single
34.0,average,other,2,0,66.0,-1.0,medicine / health,2012-06-26-11-59,other,kid,straight,like_boths,other and laughing about it,m,aquarius and it&rsquo;s fun to think about,no,"english, spanish (poorly)",single
21.0,average,other,2,0,64.0,-1.0,other,2012-06-30-07-32,california,no_kids,bisexual,like_boths,agnosticism,f,sagittarius,,"english, italian (poorly)",single
37.0,fit,other,3,0,62.0,80000.0,other,2012-06-29-20-35,california,no_kids,straight,like_boths,judaism,f,aquarius and it&rsquo;s fun to think about,,english,single
38.0,average,other,2,1,73.0,100000.0,other,2012-06-15-15-00,other,kid,straight,like_boths,other and laughing about it,m,cancer and it&rsquo;s fun to think about,no,english (fluently),single
59.0,average,other,2,0,70.0,40000.0,retired,2012-06-29-21-44,california,kid,straight,like_boths,atheism,m,aquarius but it doesn&rsquo;t matter,,"english (okay), spanish (poorly), russian (poorly)",single
51.0,fit,other,2,0,68.0,-1.0,other,2011-11-11-06-19,other,no_kids,straight,like_boths,other,m,cancer and it&rsquo;s fun to think about,no,"english, english",single
24.0,average,other,2,0,73.0,-1.0,student,2012-06-29-11-35,california,no_kids,straight,like_boths,agnosticism,m,virgo but it doesn&rsquo;t matter,sometimes,english,single
18.0,fit,other,3,2,65.0,20000.0,sales / marketing / biz dev,2012-06-27-21-17,california,kid,straight,like_dogs,agnosticism,m,leo and it&rsquo;s fun to think about,yes,english,single
36.0,average,other,2,0,67.0,-1.0,medicine / health,2012-06-30-00-04,california,no_kids,straight,like_boths,catholicism,f,aries,no,"english (fluently), spanish (okay)",single
29.0,average,other,2,0,72.0,-1.0,other,2012-02-29-23-30,california,no_kids,straight,like_boths,judaism,m,aquarius and it&rsquo;s fun to think about,yes,"english (fluently), french (okay), spanish (okay), hindi (poorly)",single
24.0,fit,other,2,0,68.0,-1.0,military,2012-06-27-20-12,california,no_kids,gay,like_boths,catholicism,f,aquarius and it matters a lot,yes,"english (fluently), sign language (okay), portuguese (poorly)",single
35.0,fit,other,0,0,71.0,100000.0,computer / hardware / software,2012-06-11-20-47,california,kid,straight,like_boths,agnosticism,m,libra and it&rsquo;s fun to think about,no,english,single
33.0,average,other,2,0,71.0,-1.0,law / legal services,2012-06-18-09-53,california,no_kids,straight,like_boths,agnosticism,m,,no,english,single
32.0,fit,other,2,0,72.0,-1.0,other,2012-06-21-12-31,california,no_kids,straight,like_boths,judaism,m,aries but it doesn&rsquo;t matter,,"english (fluently), french (poorly), basque (poorly), ancient greek (poorly), hungarian (poorly)",single
25.0,average,other,2,2,67.0,-1.0,other,2011-10-10-18-23,california,no_kids,straight,like_cats,atheism,f,libra but it doesn&rsquo;t matter,yes,english,single
22.0,average,other,2,1,63.0,20000.0,artistic / musical / writer,2012-06-25-13-24,california,no_kids,straight,like_dogs,catholicism,f,leo and it&rsquo;s fun to think about,no,english (fluently),single
32.0,fit,other,2,0,68.0,-1.0,computer / hardware / software,2012-05-26-00-44,california,no_kids,straight,like_boths,agnosticism,m,cancer,no,"english (fluently), chinese (okay), spanish (poorly)",single
46.0,average,other,0,0,70.0,-1.0,artistic / musical / writer,2012-06-29-23-06,california,no_kids,gay,like_dogs,agnosticism,m,aries,no,english,single
25.0,average,other,2,0,71.0,30000.0,other,2012-06-30-07-33,california,no_kids,straight,like_boths,catholicism,m,capricorn but it doesn&rsquo;t matter,when drinking,english (fluently),single
23.0,fit,other,3,0,68.0,-1.0,other,2012-06-29-19-10,california,no_kids,straight,like_boths,agnosticism,f,aries and it&rsquo;s fun to think about,trying to quit,"english (fluently), spanish (fluently), japanese (poorly)",single
24.0,average,other,2,0,74.0,-1.0,sales / marketing / biz dev,2012-06-29-23-05,california,no_kids,straight,like_boths,agnosticism,m,sagittarius and it&rsquo;s fun to think about,,english,single
30.0,average,other,2,1,66.0,20000.0,unemployed,2011-08-20-00-01,california,kid,straight,like_boths,agnosticism,m,,no,english,single
27.0,fit,other,2,0,75.0,-1.0,sales / marketing / biz dev,2012-06-29-23-26,california,no_kids,straight,like_boths,agnosticism,m,,no,english,single
40.0,fit,other,2,0,64.0,-1.0,sales / marketing / biz dev,2011-12-23-09-55,california,no_kids,straight,like_dogs,agnosticism,f,,,english (fluently),single
29.0,fit,other,2,0,62.0,-1.0,other,2012-06-29-18-34,california,no_kids,straight,like_boths,agnosticism,f,virgo but it doesn&rsquo;t matter,no,english,single
29.0,fit,other,3,1,63.0,-1.0,entertainment / media,2012-02-22-01-47,other,no_kids,straight,like_boths,other and laughing about it,f,cancer and it matters a lot,no,"english (fluently), french (poorly)",single
35.0,average,other,3,0,72.0,-1.0,unemployed,2012-05-15-00-37,california,no_kids,straight,like_dogs,atheism,m,leo,no,english,single
28.0,average,halal,2,0,73.0,-1.0,transportation,2012-06-30-01-52,california,no_kids,straight,like_cats,agnosticism,m,leo but it doesn&rsquo;t matter,no,english,single
27.0,fit,other,2,0,68.0,20000.0,law / legal services,2012-06-26-21-44,california,no_kids,straight,like_dogs,christianity,m,scorpio but it doesn&rsquo;t matter,no,"english (fluently), chinese (okay), thai (poorly)",seeing someone
38.0,fit,other,2,0,70.0,-1.0,other,2012-06-27-10-36,california,no_kids,straight,like_boths,atheism,m,,,"english (fluently), chinese (fluently), spanish (poorly), esperanto (poorly)",single
21.0,fit,other,2,0,75.0,-1.0,other,2012-06-27-22-54,california,no_kids,straight,like_boths,agnosticism,m,,,english,single
24.0,fit,other,2,0,71.0,-1.0,other,2012-04-13-02-10,california,no_kids,straight,like_boths,agnosticism,m,,,english,single
22.0,average,other,1,0,70.0,-1.0,science / tech / engineering,2012-06-30-06-19,california,no_kids,straight,like_boths,agnosticism,f,virgo and it&rsquo;s fun to think about,no,"english (fluently), spanish (okay)",single
26.0,fit,other,2,0,69.0,-1.0,executive / management,2012-06-27-21-29,other,no_kids,straight,like_boths,other and laughing about it,m,aries,no,"english (fluently), chinese (fluently), spanish (poorly)",single
28.0,fit,other,2,0,71.0,20000.0,student,2011-08-30-09-41,california,no_kids,straight,like_dogs,christianity,m,sagittarius and it&rsquo;s fun to think about,sometimes,"english, spanish (okay)",single
39.0,fit,other,2,0,70.0,80000.0,artistic / musical / writer,2012-06-25-23-46,other,no_kids,straight,like_cats,other,m,taurus,no,english,single
38.0,fit,other,2,0,67.0,-1.0,science / tech / engineering,2012-06-26-03-31,california,no_kids,straight,like_boths,agnosticism,m,,no,"english (fluently), chinese (okay), japanese (okay), c++ (okay)",single
40.0,average,other,2,0,69.0,-1.0,computer / hardware / software,2012-06-29-16-29,california,no_kids,straight,like_boths,agnosticism,m,,no,english,single
22.0,fit,other,2,0,69.0,-1.0,other,2012-06-29-21-52,california,no_kids,straight,like_boths,agnosticism,m,aries and it&rsquo;s fun to think about,,"english, sign language",single
25.0,fit,other,2,0,72.0,-1.0,other,2011-10-04-12-10,california,no_kids,straight,like_dogs,judaism,m,aquarius but it doesn&rsquo;t matter,no,"english (fluently), hebrew (poorly), spanish (poorly)",single
32.0,average,other,2,0,71.0,-1.0,computer / hardware / software,2012-06-03-00-20,california,no_kids,straight,like_boths,catholicism,m,aries and it&rsquo;s fun to think about,sometimes,"english (fluently), tagalog (poorly)",single
28.0,average,other,2,0,70.0,-1.0,computer / hardware / software,2012-06-24-09-30,california,no_kids,straight,like_boths,agnosticism,m,scorpio but it doesn&rsquo;t matter,yes,english,available
41.0,average,other,0,0,72.0,150000.0,sales / marketing / biz dev,2012-02-28-21-11,other,kid,straight,like_dogs,other but not too serious about it,m,leo but it doesn&rsquo;t matter,no,"english (fluently), korean (okay)",single
29.0,fit,other,1,0,69.0,20000.0,student,2012-05-25-19-42,california,no_kids,gay,like_boths,atheism,m,pisces but it doesn&rsquo;t matter,no,english (fluently),available
56.0,average,other,2,0,69.0,-1.0,medicine / health,2012-06-28-15-54,california,no_kids,gay,like_boths,buddhism,m,cancer and it&rsquo;s fun to think about,no,english (fluently),single
28.0,fit,other,2,0,65.0,-1.0,medicine / health,2012-04-24-01-36,california,no_kids,straight,like_boths,agnosticism,f,,,english,single
25.0,average,other,2,0,62.0,-1.0,student,2012-06-28-18-52,california,no_kids,straight,like_boths,agnosticism,f,leo and it&rsquo;s fun to think about,no,"english, korean, japanese (poorly)",single
27.0,fit,other,2,0,72.0,-1.0,banking / financial / real estate,2012-06-28-20-23,california,no_kids,straight,like_boths,atheism,m,sagittarius and it&rsquo;s fun to think about,no,"english (fluently), chinese (poorly), hindi (fluently)",single
30.0,average,other,2,0,70.0,-1.0,artistic / musical / writer,2012-06-25-12-47,california,no_kids,gay,like_boths,agnosticism,m,pisces and it&rsquo;s fun to think about,when drinking,"english (fluently), spanish (fluently)",single
52.0,fit,other,2,0,74.0,-1.0,artistic / musical / writer,2012-06-29-04-58,california,kid,straight,like_dogs,atheism,m,aquarius,no,"english (fluently), spanish (fluently), italian (okay)",single
34.0,average,other,2,0,72.0,-1.0,other,2012-06-29-21-41,california,no_kids,straight,like_boths,agnosticism,m,,no,"english (fluently), c++ (okay), french (poorly)",single
56.0,fit,other,2,0,64.0,-1.0,other,2012-06-25-13-48,california,no_kids,gay,like_dogs,agnosticism,f,cancer,no,english,single
37.0,average,other,2,1,63.0,-1.0,hospitality / travel,2012-06-23-00-44,california,no_kids,gay,like_boths,judaism,f,virgo and it&rsquo;s fun to think about,no,"english (fluently), spanish (okay)",single
56.0,fit,other,1,0,71.0,50000.0,artistic / musical / writer,2012-06-29-20-52,california,no_kids,straight,like_boths,agnosticism,m,gemini but it doesn&rsquo;t matter,no,"english (fluently), japanese (poorly)",single
23.0,average,other,2,1,68.0,-1.0,unemployed,2012-05-18-13-32,other,no_kids,straight,like_boths,other and laughing about it,m,cancer but it doesn&rsquo;t matter,when drinking,"english (okay), spanish (poorly)",single
21.0,average,other,2,0,70.0,-1.0,other,2012-06-30-01-11,california,no_kids,straight,like_boths,agnosticism,m,,no,english,single
26.0,average,other,2,0,62.0,-1.0,artistic / musical / writer,2012-06-30-01-33,california,no_kids,straight,like_cats,catholicism,f,leo but it doesn&rsquo;t matter,no,"english (fluently), italian (poorly)",single
31.0,fit,other,2,0,67.0,80000.0,other,2012-06-26-20-11,california,no_kids,straight,like_boths,agnosticism,m,pisces,no,"english (fluently), chinese (fluently)",single
29.0,fit,other,2,0,63.0,-1.0,education / academia,2012-06-28-07-30,california,no_kids,straight,like_dogs,christianity,f,scorpio and it&rsquo;s fun to think about,no,english,single
21.0,average,other,2,2,73.0,-1.0,entertainment / media,2012-02-21-22-45,california,no_kids,straight,like_dogs,islam,m,gemini and it matters a lot,yes,"english (fluently), arabic (okay), spanish (okay)",single
50.0,fit,other,2,0,68.0,-1.0,medicine / health,2012-06-29-20-23,other,kid,straight,like_boths,other,f,capricorn,no,"english, french, spanish",single
39.0,average,other,2,0,65.0,-1.0,computer / hardware / software,2012-06-15-20-41,california,no_kids,straight,like_dogs,christianity,f,aquarius,no,"english, french (poorly)",single
29.0,average,other,2,0,69.0,-1.0,education / academia,2012-06-11-19-20,california,no_kids,straight,like_boths,agnosticism,f,,no,"english (fluently), japanese (fluently), chinese (okay), french (poorly)",single
27.0,fit,other,2,0,62.0,-1.0,medicine / health,2012-06-22-22-37,california,no_kids,straight,like_cats,agnosticism,f,pisces and it&rsquo;s fun to think about,no,"english, japanese, spanish",single
28.0,average,other,4,1,71.0,100000.0,science / tech / engineering,2012-06-23-22-32,california,no_kids,straight,like_cats,atheism,m,libra but it doesn&rsquo;t matter,sometimes,"english (fluently), french (poorly), spanish (poorly)",single
36.0,fit,other,2,0,64.0,-1.0,executive / management,2012-06-28-15-30,other,no_kids,straight,like_boths,other and very serious about it,f,virgo and it&rsquo;s fun to think about,,"english, spanish (okay)",single
27.0,average,other,2,0,65.0,60000.0,medicine / health,2012-06-20-18-55,other,no_kids,straight,like_cats,other,f,gemini and it&rsquo;s fun to think about,no,"english (fluently), german (fluently), french (okay)",single
40.0,average,other,2,0,64.0,-1.0,education / academia,2012-06-26-10-39,california,no_kids,straight,like_dogs,agnosticism,f,sagittarius and it&rsquo;s fun to think about,,"english (fluently), spanish (poorly)",single
35.0,average,other,1,0,69.0,-1.0,science / tech / engineering,2012-06-29-23-44,california,no_kids,straight,like_boths,buddhism,f,cancer and it&rsquo;s fun to think about,no,"english (fluently), portuguese (fluently), spanish (okay), italian (poorly)",single
45.0,average,other,2,0,66.0,-1.0,other,2012-03-18-22-35,california,no_kids,straight,like_boths,agnosticism,f,,,english,single
